0116531-O9,3.6579999923706055,3.262535333633423
0116531-O11,3.7632999420166016,3.249227523803711
0289796-O14,5.5553998947143555,5.542383193969727
0111567-O7,6.000400066375732,5.792642593383789
0116531-Fe2,5.892099857330322,6.416956901550293
0289663-Ti1,14.398200035095215,15.02495288848877
0289796-Ca1,9.34850025177002,9.234105110168457
0133995-Nb1,16.643999099731445,15.756823539733887
0115470-Fe1,6.559599876403809,5.304890155792236
0290296-Y1,14.018600463867188,15.174031257629395
0162339-Fe1,4.613100051879883,5.6643266677856445
0108143-Ba2,9.513899803161621,8.388230323791504
0162339-Sr3,7.13040018081665,6.548192501068115
0116531-O4,3.4672000408172607,3.5017712116241455
0289796-O4,5.992000102996826,5.797164440155029
0116531-O16,3.2769999504089355,3.2252838611602783
0116531-O15,3.2829999923706055,3.224621295928955
0162339-O10,3.2885000705718994,3.02608060836792
0162339-O11,2.396699905395508,3.0137107372283936
0116531-Ba2,7.773099899291992,7.3136305809021
0116531-O20,3.451200008392334,3.2540035247802734
0116531-O6,3.4082999229431152,3.241086721420288
0108143-Al3,13.254300117492676,12.47274112701416
0169397-O2,2.4289000034332275,3.194986581802368
0290080-Ti1,15.479999542236328,15.306986808776855
0111567-O14,5.951300144195557,5.736542701721191
0289796-O5,5.8171000480651855,5.568731307983398
0289796-O12,5.630000114440918,5.656216144561768
0162339-Fe5,4.658100128173828,4.5764007568359375
0111567-La4,14.21619987487793,13.202375411987305
0162339-O7,3.648099899291992,3.0940053462982178
0136293-Sr2,9.307100296020508,8.22636890411377
0289796-Ca4,10.36929988861084,9.559645652770996
0133995-O2,5.478400230407715,5.158980369567871
0108143-O1,6.184599876403809,6.304143905639648
0111567-O6,5.790599822998047,5.810085773468018
0136293-O2,2.8649001121520996,1.4448909759521484
0108143-O6,6.132500171661377,6.345394611358643
0136293-O1,2.4788999557495117,1.5081944465637207
0116531-O13,3.1182000637054443,3.2294859886169434
0116531-O3,3.606600046157837,3.487459897994995
0169397-Co1,3.933000087738037,3.048316240310669
0116531-O8,3.2532999515533447,3.2468249797821045
0289796-Ca3,9.643699645996094,9.484193801879883
