defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_Ti,1,0,12.8631,,,,,,,Fe2O5Ti1,1.8818,-2.2764,10.673,DFT_PBE_U
V_O,2,0,3.3802,,,,,,,Fe2O5Ti1,1.8818,-2.2764,10.673,DFT_PBE_U
V_O,3,0,3.684,,,,,,,Fe2O5Ti1,1.8818,-2.2764,10.673,DFT_PBE_U
V_O,1,0,3.4937,,,,,,,Fe2O5Ti1,1.8818,-2.2764,10.673,DFT_PBE_U
V_Fe,1,0,9.6771,,,,,,,Fe2O5Ti1,1.8818,-2.2764,10.673,DFT_PBE_U
