defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_O,2,0,3.772,,,,,,,Fe2Mg1O4,1.1513,-2.1601,2.578,DFT_PBE_U
V_O,1,0,3.8945,,,,,,,Fe2Mg1O4,1.1513,-2.1601,2.578,DFT_PBE_U
V_Mg,1,0,8.7544,,,,,,,Fe2Mg1O4,1.1513,-2.1601,2.578,DFT_PBE_U
V_Fe,1,0,6.4504,,,,,,,Fe2Mg1O4,1.1513,-2.1601,2.578,DFT_PBE_U
V_Fe,2,0,6.4397,,,,,,,Fe2Mg1O4,1.1513,-2.1601,2.578,DFT_PBE_U
