defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_O,1,0,2.8808,,,,,,,Mn1Ni1O3,1.513,-1.6611,6.907,DFT_PBE_U
V_Ni,1,0,4.7032,,,,,,,Mn1Ni1O3,1.513,-1.6611,6.907,DFT_PBE_U
V_Mn,1,0,8.73,,,,,,,Mn1Ni1O3,1.513,-1.6611,6.907,DFT_PBE_U
