defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_Sr,1,0,8.8154,,,,,,,Mn1O4Sr2,0.6624,-2.7101,4.279,DFT_PBE_U
V_O,2,0,2.6467,,,,,,,Mn1O4Sr2,0.6624,-2.7101,4.279,DFT_PBE_U
V_O,1,0,1.8799,,,,,,,Mn1O4Sr2,0.6624,-2.7101,4.279,DFT_PBE_U
V_Mn,1,0,9.9122,,,,,,,Mn1O4Sr2,0.6624,-2.7101,4.279,DFT_PBE_U
