defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_O,1,0,3.5104,,,,,,,Ce1O2,2.0527,-3.7689,24.633,DFT_PBE_U
V_Ce,1,0,17.1382,,,,,,,Ce1O2,2.0527,-3.7689,24.633,DFT_PBE_U
