defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_O,2,0,5.4596,,,,,,,Ba1Mn2O3,0.7685,-2.3371,1.028,DFT_PBE_U
V_O,1,0,4.7909,,,,,,,Ba1Mn2O3,0.7685,-2.3371,1.028,DFT_PBE_U
V_Mn,1,0,2.2032,,,,,,,Ba1Mn2O3,0.7685,-2.3371,1.028,DFT_PBE_U
V_Ba,1,0,3.6898,,,,,,,Ba1Mn2O3,0.7685,-2.3371,1.028,DFT_PBE_U
