defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_Ti,1,0,15.129,,,,,,,Al2O5Ti1,3.0905,-3.3618,4.884,DFT_PBE_U
V_O,3,0,6.4249,,,,,,,Al2O5Ti1,3.0905,-3.3618,4.884,DFT_PBE_U
V_O,2,0,6.3778,,,,,,,Al2O5Ti1,3.0905,-3.3618,4.884,DFT_PBE_U
V_O,1,0,5.8592,,,,,,,Al2O5Ti1,3.0905,-3.3618,4.884,DFT_PBE_U
V_Al,1,0,12.586,,,,,,,Al2O5Ti1,3.0905,-3.3618,4.884,DFT_PBE_U
