defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_Ti,1,0,14.6857,,,,,,,Mg2O4Ti1,2.7435,-3.2135,3.687,DFT_PBE_U
V_O,2,0,6.3815,,,,,,,Mg2O4Ti1,2.7435,-3.2135,3.687,DFT_PBE_U
V_O,1,0,6.2145,,,,,,,Mg2O4Ti1,2.7435,-3.2135,3.687,DFT_PBE_U
V_Mg,2,0,9.1387,,,,,,,Mg2O4Ti1,2.7435,-3.2135,3.687,DFT_PBE_U
V_Mg,1,0,9.3428,,,,,,,Mg2O4Ti1,2.7435,-3.2135,3.687,DFT_PBE_U
