defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_Ti,1,0,12.1043,,,,,,,Ni1O3Ti1,2.2791,-2.4899,12.606,DFT_PBE_U
V_O,1,0,5.0491,,,,,,,Ni1O3Ti1,2.2791,-2.4899,12.606,DFT_PBE_U
V_Ni,1,0,4.4184,,,,,,,Ni1O3Ti1,2.2791,-2.4899,12.606,DFT_PBE_U
