defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_O,1,0,4.2252,,,,,,,Fe2Mg1O4,1.3811,-2.1184,6.973,DFT_PBE_U
V_Fe,1,0,6.0013,,,,,,,Fe2Mg1O4,1.3811,-2.1184,6.973,DFT_PBE_U
