defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_Ti,1,0,11.1983,,,,,,,Co1O3Ti1,2.1713,-2.554,6.048,DFT_PBE_U
V_O,1,0,5.3321,,,,,,,Co1O3Ti1,2.1713,-2.554,6.048,DFT_PBE_U
V_Co,1,0,4.0551,,,,,,,Co1O3Ti1,2.1713,-2.554,6.048,DFT_PBE_U
