defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_O,1,0,4.0848,,,,,,,Fe2Mn1O4,1.2487,-1.8361,7.101,DFT_PBE_U
V_Mn,1,0,5.4561,,,,,,,Fe2Mn1O4,1.2487,-1.8361,7.101,DFT_PBE_U
V_Fe,1,0,5.5642,,,,,,,Fe2Mn1O4,1.2487,-1.8361,7.101,DFT_PBE_U
