defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_O,2,0,5.5104,,,,,,,Al2Ni1O4,2.6004,-2.8385,3.462,DFT_PBE_U
V_O,1,0,6.2466,,,,,,,Al2Ni1O4,2.6004,-2.8385,3.462,DFT_PBE_U
V_Ni,1,0,3.7621,,,,,,,Al2Ni1O4,2.6004,-2.8385,3.462,DFT_PBE_U
V_Al,2,0,9.8168,,,,,,,Al2Ni1O4,2.6004,-2.8385,3.462,DFT_PBE_U
V_Al,1,0,9.5851,,,,,,,Al2Ni1O4,2.6004,-2.8385,3.462,DFT_PBE_U
