defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_O,1,0,6.8115,,,,,,,Al2Mg1O4,5.1431,-3.4035,1.311,DFT_PBE_U
V_Mg,1,0,9.5428,,,,,,,Al2Mg1O4,5.1431,-3.4035,1.311,DFT_PBE_U
V_Al,1,0,12.74,,,,,,,Al2Mg1O4,5.1431,-3.4035,1.311,DFT_PBE_U
