defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_Sr,1,0,4.9915,,,,,,,Fe1O2Sr1,0.1476,-2.3564,2.478,DFT_PBE_U
V_O,1,0,4.9163,,,,,,,Fe1O2Sr1,0.1476,-2.3564,2.478,DFT_PBE_U
V_Fe,1,0,0.8126,,,,,,,Fe1O2Sr1,0.1476,-2.3564,2.478,DFT_PBE_U
