defectname,site,charge,dH_eV,2+/1+,1+/0,0/1-,1-/2-,2-/3-,3-/4-,formula,bandgap_eV,dH_eV_per_atom,electron_effective_mass,level_theory
V_Sr,1,0,7.7022,,,,,,,O1Sr1,3.2796,-3.1082,1.8,DFT_PBE_U
V_O,1,0,6.5707,,,,,,,O1Sr1,3.2796,-3.1082,1.8,DFT_PBE_U
